,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10
0,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment1_3_av.ts,1572197888.918,1572197888.943,0,0.001,-1,-0.008,0,0,10.200333,0.0,10.2,0,798949.0,15.031396720647777,0.0,0.0,0,999220,15.031396720647777,798949.0,999220,15.031396720647777,798949.0,999220,15.031396720647777,798949.0,2241524,73.95267532786882,1758000.0,3850804,83.81551110655738,3020139.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment2_3_av.ts,1572197897.151,1572197897.198,1,0.001,-1,-0.008,0,0,10.195,10.2,20.4,0,354427.0,1.9310336585365848,0.0,0.0,0,443492,1.9310336585365848,354427.0,443492,1.9310336585365848,354427.0,443492,1.9310336585365848,354427.0,1081188,44.57738754098362,848406.0,1821156,40.878381557377054,1429058.0,0,10.085999917984008,8.11899995803833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment3_3_av.ts,1572197900.526,1572197900.536,2,0.001,-1,-0.008,0,0,10.069666999999999,20.4,30.47,0,368354.0,0.9144586234817814,798949.0,15.031396720647777,0,461164,0.9144586234817814,368354.0,461164,0.9144586234817814,368354.0,461164,0.9144586234817814,368354.0,1056748,43.09869263374486,839549.0,1742572,31.677356147540983,1384412.0,0,16.910999917984007,0.0,3.299,0.0,1.0754580175810853,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment4_3_av.ts,1572197903.812,1572197903.866,3,0.001,-1,-0.008,0,0,10.184333,30.46,40.64,0,450448.0,0.2563781376518219,354427.0,1.9310336585365848,0,563060,0.2563781376518219,450448.0,563060,0.2563781376518219,450448.0,563060,0.2563781376518219,450448.0,1068404,53.35834012295077,839252.0,1679028,50.43509510288068,1318910.0,0,23.694999904632567,0.0,3.255,0.0,1.1260362519201228,3.299,0.0,1.0754580175810853,,,,,,,,,,,,,,,,,,,,,,,,
4,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment5_3_av.ts,1572197912.199,1572197912.2589998,4,0.001,-1,-0.008,0,0,10.120333,40.65,50.77,0,397595.0,2.732242764227641,368354.0,0.9144586234817814,0,497260,2.732242764227641,397595.0,497260,2.732242764227641,397595.0,497260,2.732242764227641,397595.0,1201132,60.12447254098358,949480.0,1859884,63.967542909836084,1470215.0,0,25.478000059127808,0.0,3.789,0.0,1.1380226972816048,3.255,0.0,1.1260362519201228,3.299,0.0,1.0754580175810853,,,,,,,,,,,,,,,,,,,,,
5,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment6_3_av.ts,1572197922.198,1572197922.253,5,0.001,-1,-0.008,0,0,10.075,50.77,60.84,0,755881.0,4.154699109311742,450448.0,0.2563781376518219,0,945828,4.154699109311742,755881.0,945828,4.154699109311742,755881.0,945828,4.154699109311742,755881.0,1535396,54.71605312757203,1219173.0,2428772,56.86256536885245,1928553.0,0,25.608999986648563,0.0,3.6910000000000003,0.0,1.0712587374695204,3.789,0.0,1.1380226972816048,3.255,0.0,1.1260362519201228,3.299,0.0,1.0754580175810853,,,,,,,,,,,,,,,,,,
6,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment7_3_av.ts,1572197932.198,1572197932.3569999,6,0.001,-1,-0.008,0,0,10.109667,60.84,70.95,0,281859.0,2.2797441056910577,397595.0,2.732242764227641,0,352876,2.2797441056910577,281859.0,352876,2.2797441056910577,281859.0,352876,2.2797441056910577,281859.0,1134956,44.92063278688522,898115.0,1757612,41.36565303278688,1390836.0,0,25.678999986648563,0.0,6.597,0.0,1.1506272548127936,3.6910000000000003,0.0,1.0712587374695204,3.789,0.0,1.1380226972816048,3.255,0.0,1.1260362519201228,3.299,0.0,1.0754580175810853,,,,,,,,,,,,,,,
7,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment8_3_av.ts,1572197942.198,1572197942.2089999,7,0.001,-1,-0.008,0,0,10.184333,70.95,81.13,0,330729.0,3.8818224696356256,755881.0,4.154699109311742,0,413412,3.8818224696356256,330729.0,413412,3.8818224696356256,330729.0,413412,3.8818224696356256,330729.0,1391012,53.809954180327864,1092668.0,2133988,53.67008102880658,1676290.0,0,25.788999986648562,0.0,2.468,0.0,1.1438444084278767,6.597,0.0,1.1506272548127936,3.6910000000000003,0.0,1.0712587374695204,3.789,0.0,1.1380226972816048,3.255,0.0,1.1260362519201228,3.299,0.0,1.0754580175810853,,,,,,,,,,,,
8,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment9_3_av.ts,1572197952.198,1572197952.214,8,0.001,-1,-0.008,0,0,10.120333,81.14,91.26,0,404811.0,5.9219492712550625,281859.0,2.2797441056910577,0,506284,5.9219492712550625,404811.0,506284,5.9219492712550625,404811.0,506284,5.9219492712550625,404811.0,1237228,59.10404662551444,978013.0,2031340,54.91483413934429,1605749.0,0,25.968999986648555,0.0,2.801,0.0,1.146390574794716,2.468,0.0,1.1438444084278767,6.597,0.0,1.1506272548127936,3.6910000000000003,0.0,1.0712587374695204,3.789,0.0,1.1380226972816048,3.255,0.0,1.1260362519201228,3.299,0.0,1.0754580175810853,,,,,,,,,
9,https://arteptweb-vh.akamaihd.net/i/am/ptweb/051000/051400/051493-028-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.nAXJm3WbT.smil/segment10_3_av.ts,1572197962.198,1572197962.237,9,0.001,-1,-0.008,0,0,10.195,91.26,101.46,0,243546.0,0.4843274390243903,330729.0,3.8818224696356256,0,304748,0.4843274390243903,243546.0,304748,0.4843274390243903,243546.0,304748,0.4843274390243903,243546.0,981548,43.28912491803277,770219.0,2211444,36.990465696721294,1735316.0,0,26.098999986648565,0.0,3.551,0.0,1.1406003942551393,2.801,0.0,1.146390574794716,2.468,0.0,1.1438444084278767,6.597,0.0,1.1506272548127936,3.6910000000000003,0.0,1.0712587374695204,3.789,0.0,1.1380226972816048,3.255,0.0,1.1260362519201228,3.299,0.0,1.0754580175810853,,,,,,
