,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-10,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bandwidth_mbit_-7,bandwidth_mbit_-8,bandwidth_mbit_-9,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-10,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_level_chosen_-7,quality_level_chosen_-8,quality_level_chosen_-9,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-10,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_download_s_-7,t_download_s_-8,t_download_s_-9,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,0.9342430323299888,,,,,,,,,,,882848.0,104752,0.0,104751.0,0.0,0,0.0,0,0.0,2,,,,,,,,,,,-2,435157.0,435157.0,435157.0,563498.0,882848.0,163184,163184,163184,211312,331068,21.85795346666666,21.85795346666666,21.85795346666666,54.68164360000002,77.63092946666666,0.0,1.56,0.897,,,,,,,,,,,1.56,0.0,1572301541.762,1572301540.576,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=243&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=18051540&dur=454.040&lmt=1568314523994941&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgehoNU8C9-ayp9XaL8H9Kjs8Uve6EscUn-RyykXRRHzYCIQCabd7n8nlxM1ykPobBEFCLJ4YqH_rnlYU0TNP2Nb1Jwg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=0-104751&rn=1&rbuf=0,77.63092946666666
1,0.7707315247895229,,,,,,,,,,,882848.0,102989,0.0,207740.0,104752.0,0,0.0,0,0.0,2,,,,,,,,,,,-2,435157.0,435157.0,435157.0,563498.0,882848.0,163184,163184,163184,211312,331068,21.85795346666666,21.85795346666666,21.85795346666666,54.68164360000002,77.63092946666666,1.196000099182129,2.32,1.069,,,,,,,,,,,3.88,1.56,1572301543.0730002,1572301541.772,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=243&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=18051540&dur=454.040&lmt=1568314523994941&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgehoNU8C9-ayp9XaL8H9Kjs8Uve6EscUn-RyykXRRHzYCIQCabd7n8nlxM1ykPobBEFCLJ4YqH_rnlYU0TNP2Nb1Jwg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=104752-207740&rn=3&rbuf=2051,77.63092946666666
2,0.943770904925544,,,,,,,,,,,876330.0,102989,0.0,310729.0,207741.0,1,0.0,0,0.0,2,,,,,,,,,,,-2,431146.0,431146.0,431146.0,544448.0,876330.0,161680,161680,161680,204168,328624,24.103317999999994,24.103317999999994,24.103317999999994,56.30473066666666,77.91090733333331,0.42100000381469727,1.7199999999999998,0.873,,,,,,,,,,,5.6,3.88,1572301543.1790001,1572301542.193,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=243&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=18051540&dur=454.040&lmt=1568314523994941&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgehoNU8C9-ayp9XaL8H9Kjs8Uve6EscUn-RyykXRRHzYCIQCabd7n8nlxM1ykPobBEFCLJ4YqH_rnlYU0TNP2Nb1Jwg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=207741-310729&rn=4&rbuf=3914,77.91090733333331
3,0.7802269503546099,,,,,,,,,,,876330.0,110012,3.756000080108642,420741.0,310730.0,1,0.0,0,0.0,2,,,,,,,,,,,-2,431146.0,431146.0,431146.0,544448.0,876330.0,161680,161680,161680,204168,328624,24.103317999999994,24.103317999999994,24.103317999999994,56.30473066666666,77.91090733333331,0.880000114440918,2.4800000000000004,1.1280000000000001,,,,,,,,,,,8.08,5.6,1572301544.5330002,1572301543.357,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=243&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=18051540&dur=454.040&lmt=1568314523994941&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgehoNU8C9-ayp9XaL8H9Kjs8Uve6EscUn-RyykXRRHzYCIQCabd7n8nlxM1ykPobBEFCLJ4YqH_rnlYU0TNP2Nb1Jwg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=310730-420741&rn=6&rbuf=4827,77.91090733333331
4,0.5522870118074478,,,,,,,,,,,834218.0,152017,4.811000127792358,572758.0,420742.0,2,0.0,0,0.0,2,,,,,,,,,,,-2,444181.0,444181.0,444181.0,555477.0,834218.0,166568,166568,166568,208304,312832,19.3680324,19.3680324,19.3680324,52.2975144,72.42813986666665,0.0,4.199999999999999,2.202,,,,,,,,,,,12.28,8.08,1572301547.032,1572301544.782,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=243&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=18051540&dur=454.040&lmt=1568314523994941&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgehoNU8C9-ayp9XaL8H9Kjs8Uve6EscUn-RyykXRRHzYCIQCabd7n8nlxM1ykPobBEFCLJ4YqH_rnlYU0TNP2Nb1Jwg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=420742-572758&rn=8&rbuf=5638,72.42813986666665
5,1.2175705765407554,,,,,,,,,,,560490.0,306219,3.5370001983642574,878977.0,572759.0,4,0.0,0,0.0,2,,,,,,,,,,,-2,418112.0,418112.0,418112.0,483786.0,560490.0,156792,156792,156792,181420,210184,32.07072306666666,32.07072306666666,32.07072306666666,65.89606573333332,84.84174439999998,0.0,6.92,2.012,,,,,,,,,,,19.2,12.28,1572301548.12,1572301546.056,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=243&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=18051540&dur=454.040&lmt=1568314523994941&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgehoNU8C9-ayp9XaL8H9Kjs8Uve6EscUn-RyykXRRHzYCIQCabd7n8nlxM1ykPobBEFCLJ4YqH_rnlYU0TNP2Nb1Jwg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=572759-878977&rn=9&rbuf=8331,84.84174439999998
6,3.584,,,,,,,,,,,1302464.0,1792,11.447000160217284,1791.0,0.0,0,0.0,0,0.0,3,,,,,,,,,,,-3,435157.0,435157.0,435157.0,563498.0,882848.0,163184,163184,163184,211312,331068,21.85795346666666,21.85795346666666,21.85795346666666,54.68164360000002,77.63092946666666,0.0,0.0,0.004,,,,,,,,,,,0.0,0.0,1572301549.364,1572301549.266,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=244&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=27387844&dur=454.040&lmt=1568314524003609&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgQLy3dBxbxqC7ZpfsdRR9f1Hndcr0U9cXzQmIg_eR3X4CIGBrB0Z8DAcVEoJZtRCRx9VcDFyea4MSdojmMTih8k5c&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=0-1791&rn=12&rbuf=0,89.48427946666666
7,-0.008,,,,,,,,,,,1432309.0,-1,10.985000267028807,2037977.0,1476165.0,6,0.0,0,0.0,3,,,,,,,,,,,-3,437664.0,437664.0,437664.0,576032.0,957546.0,164124,164124,164124,216012,359080,28.66146293333334,28.66146293333334,28.66146293333334,65.30082733333333,82.28321026666666,0.0,9.0,0.001,,,,,,,,,,,28.2,19.2,1572301549.73,1572301549.728,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=244&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=27387844&dur=454.040&lmt=1568314524003609&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgQLy3dBxbxqC7ZpfsdRR9f1Hndcr0U9cXzQmIg_eR3X4CIGBrB0Z8DAcVEoJZtRCRx9VcDFyea4MSdojmMTih8k5c&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=1476165-2037977&rn=13&rbuf=11568,91.23280679999999
8,-0.008,7.225890675241158,,3.584,1.2175705765407554,0.5522870118074478,0.7802269503546099,0.943770904925544,0.7707315247895229,,,1023221.0,-1,19.05000008583069,3251240.0,2037978.0,9,1302464.0,3,89.48427946666666,3,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,,,0,682816.0,475264.0,1023221.0,1949685.0,1949685.0,256056,178224,383708,731132,731132,90.2164728,69.49179693333335,96.67555919999997,100.0,100.0,0.0,15.959999999999997,0.001,0.622,,0.004,2.012,2.202,1.1280000000000001,0.873,1.069,,,44.16,28.2,1572301550.693,1572301550.663,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=244&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=27387844&dur=454.040&lmt=1568314524003609&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgQLy3dBxbxqC7ZpfsdRR9f1Hndcr0U9cXzQmIg_eR3X4CIGBrB0Z8DAcVEoJZtRCRx9VcDFyea4MSdojmMTih8k5c&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=2037978-3251240&rn=14&rbuf=19560,96.67555919999997
9,14.535999999999998,5.496095130237825,,7.225890675241158,3.584,1.2175705765407554,0.5522870118074478,0.7802269503546099,0.943770904925544,0.7707315247895229,,2147712.0,1817,32.72800025939941,1816.0,0.0,0,1432309.0,3,91.23280679999999,4,3.0,,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,-1,882848.0,563498.0,1302464.0,2147712.0,2147712.0,331068,211312,488424,805392,805392,77.63092946666666,54.68164360000002,89.48427946666666,100.0,100.0,0.0,0.0,0.001,1.766,,0.622,0.004,2.012,2.202,1.1280000000000001,0.873,1.069,,0.0,0.0,1572301553.033,1572301552.945,https://r5---sn-4g5e6nl6.googlevideo.com/videoplayback?expire=1572323137&ei=4Wq3XZuEB5Co1wKp4a6YCQ&ip=3.122.179.7&id=o-AL3Po8EmpJ_Me_KHkE2PEri-XoFvLRTEiwN8ZU_8iDVN&itag=247&aitags=133%2C134%2C135%2C136%2C160%2C242%2C243%2C244%2C247%2C278&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nl6%2Csn-4g5edns7&ms=au%2Crdu&mv=m&mvi=4&pl=19&initcwndbps=443750&mime=video%2Fwebm&gir=yes&clen=45551454&dur=454.040&lmt=1568314524000209&mt=1572301420&fvip=5&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgVd3-LBXcv0gnD4uoaCVJLpyELN2Qq5y_vsRBvLyHT24CIQDvgOiChObE94_Y2X1Shzh6LtsyoBAD_NUdB6AgS7QABQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAOu66rgrwFmg09o9r7ejGgIdxy4GN2SDq5X1YADZV12qAiEA669qWQtFi6xqZ6meTTBP9gb7_-uDhgC5toC8FyJY9DI%3D&alr=yes&cpn=vXWRZZsaBzlJPwJN&cver=2.20191022.06.00&range=0-1816&rn=16&rbuf=0,100.0
