,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,quality_level_chosen,t_start,t_end,seg_len_s,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10
0,https://r1---sn-4g5e6nes.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576334329&fvip=1&keepalive=yes&fexp=23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgFPhhF4vL9ZHeaBn_Msx49DhrUcDUBEree0Lo9CichL4CIQDLWmV_VHEadciDA5WIVHUMNLdxFnO_U_-awPGrmiNpIQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&range=0-80888&rn=1&rbuf=0,1576334502.417,1576334503.345,0,0.79,80889,0.8191291139240506,0.0,80888.0,2,0.0,0.93,0.93,653085.0,46.277404777777775,0.0,0.0,0,157544,4.470457999999998,419697.0,157544,4.470457999999998,419697.0,157544,4.470457999999998,419697.0,182360,30.51394166666667,485807.0,245152,46.277404777777775,653085.0,-2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,https://r1---sn-4g5e6nes.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576334329&fvip=1&keepalive=yes&fexp=23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgFPhhF4vL9ZHeaBn_Msx49DhrUcDUBEree0Lo9CichL4CIQDLWmV_VHEadciDA5WIVHUMNLdxFnO_U_-awPGrmiNpIQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&range=80889-153483&rn=3&rbuf=2781,1576334503.933,1576334505.19,0,1.064,72595,0.5458270676691729,80889.0,153483.0,2,0.93,5.37,4.44,653085.0,46.277404777777775,0.0,0.0,0,157544,4.470457999999998,419697.0,157544,4.470457999999998,419697.0,157544,4.470457999999998,419697.0,182360,30.51394166666667,485807.0,245152,46.277404777777775,653085.0,-2,0.0,1.5160000324249268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,https://r1---sn-4g5e6nes.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576334329&fvip=1&keepalive=yes&fexp=23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgFPhhF4vL9ZHeaBn_Msx49DhrUcDUBEree0Lo9CichL4CIQDLWmV_VHEadciDA5WIVHUMNLdxFnO_U_-awPGrmiNpIQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&range=153484-253870&rn=5&rbuf=4457,1576334505.032,1576334506.106,1,0.851,100387,0.9437085781433607,153484.0,253870.0,2,5.37,8.64,3.2700000000000005,736724.0,71.26892844444444,0.0,0.0,0,200784,5.6167882222222225,534889.0,200784,5.6167882222222225,534889.0,200784,5.6167882222222225,534889.0,237256,46.27193155555555,632050.0,276548,71.26892844444444,736724.0,-2,0.0,1.0989999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,https://r1---sn-4g5e6nes.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576334329&fvip=1&keepalive=yes&fexp=23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgFPhhF4vL9ZHeaBn_Msx49DhrUcDUBEree0Lo9CichL4CIQDLWmV_VHEadciDA5WIVHUMNLdxFnO_U_-awPGrmiNpIQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&range=253871-394073&rn=7&rbuf=7166,1576334506.547,1576334507.422,2,0.835,140203,1.3432622754491017,253871.0,394073.0,2,8.64,17.02,8.379999999999999,766774.0,72.13038833333336,0.0,0.0,0,191572,0.0,510348.0,191572,0.0,510348.0,191572,0.0,510348.0,228232,42.48154966666668,608010.0,287828,72.13038833333336,766774.0,-2,6.353000125885011,0.15799999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,https://r1---sn-4g5e6nes.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576334329&fvip=1&keepalive=yes&fexp=23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgFPhhF4vL9ZHeaBn_Msx49DhrUcDUBEree0Lo9CichL4CIQDLWmV_VHEadciDA5WIVHUMNLdxFnO_U_-awPGrmiNpIQ%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&range=394074-719828&rn=9&rbuf=11884,1576334508.398,1576334510.404,5,1.962,325755,1.3282568807339448,394074.0,719828.0,2,17.02,32.06,15.040000000000003,763769.0,72.51374711111113,0.0,0.0,0,210372,0.0,560431.0,210372,0.0,560431.0,210372,0.0,560431.0,263388,42.966205444444455,701666.0,286700,72.51374711111113,763769.0,-2,12.88200005531311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,https://r1---sn-4g5e6nes.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=22553932&dur=548.648&lmt=1570424795255410&mt=1576334329&fvip=1&keepalive=yes&fexp=23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAO5ZqL3rKcA1_xZN9I0382f9ctme9Ow1nFLAeAKi6oMDAiBwWIJ7H3d8yFuveqkojFeesxa9CzFVGrzghgky-9ZOrA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&range=0-1967&rn=10&rbuf=0,1576334512.573,1576334512.634,0,0.004,1968,3.9359999999999995,0.0,1967.0,3,0.0,0.0,0.0,946573.0,53.248355,0.0,0.0,0,157544,4.470457999999998,419697.0,157544,4.470457999999998,419697.0,157544,4.470457999999998,419697.0,182360,30.51394166666667,485807.0,245152,46.277404777777775,653085.0,-3,23.74700010299683,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=22553932&dur=548.648&lmt=1570424795255410&mt=1576334329&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAO5ZqL3rKcA1_xZN9I0382f9ctme9Ow1nFLAeAKi6oMDAiBwWIJ7H3d8yFuveqkojFeesxa9CzFVGrzghgky-9ZOrA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=919150-923245&rn=13&rbuf=0",1576334518.141,1576334518.398,10,0.001,-1,-0.008,919150.0,923245.0,3,30.26,30.26,0.0,1076227.0,80.10780933333338,763769.0,72.51374711111113,2,197964,4.835650000000001,533302.0,249288,46.24049455555557,671565.0,304560,70.634075,820465.0,399500,80.10780933333338,1076227.0,660632,86.87989322222221,1779700.0,-1,18.179000024795535,0.0,0.004,3.0,3.9359999999999995,1.962,2.0,1.3282568807339448,0.835,2.0,1.3432622754491017,0.851,2.0,0.9437085781433607,1.064,2.0,0.5458270676691729,,,,,,,,,,,,,,,
7,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=22553932&dur=548.648&lmt=1570424795255410&mt=1576334329&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAO5ZqL3rKcA1_xZN9I0382f9ctme9Ow1nFLAeAKi6oMDAiBwWIJ7H3d8yFuveqkojFeesxa9CzFVGrzghgky-9ZOrA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=919150-1111474&rn=14&rbuf=7472",1576334518.143,1576334518.4989998,10,0.001,-1,-0.008,919150.0,1111474.0,3,30.26,34.7,4.440000000000001,1076227.0,80.10780933333338,946573.0,53.248355,3,249288,46.24049455555557,671565.0,304560,70.634075,820465.0,399500,80.10780933333338,1076227.0,660632,86.87989322222221,1779700.0,1177444,100.0,3171958.0,0,18.17700016975403,0.0,0.004,3.0,3.9359999999999995,1.962,2.0,1.3282568807339448,0.835,2.0,1.3432622754491017,0.851,2.0,0.9437085781433607,1.064,2.0,0.5458270676691729,,,,,,,,,,,,,,,
8,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=22553932&dur=548.648&lmt=1570424795255410&mt=1576334329&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAO5ZqL3rKcA1_xZN9I0382f9ctme9Ow1nFLAeAKi6oMDAiBwWIJ7H3d8yFuveqkojFeesxa9CzFVGrzghgky-9ZOrA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=1111475-1305858&rn=15&rbuf=12311",1576334519.054,1576334519.521,11,0.001,-1,-0.008,1111475.0,1305858.0,3,34.7,42.74,8.04,940062.0,77.38996606741573,1076227.0,80.10780933333338,3,283316,48.799791910112354,754754.0,314900,68.99092202247193,838894.0,352876,77.38996606741573,940062.0,557044,84.0955597752809,1483966.0,991324,100.0,2640889.0,0,17.26600015640259,0.0,0.004,3.0,3.9359999999999995,1.962,2.0,1.3282568807339448,0.835,2.0,1.3432622754491017,0.851,2.0,0.9437085781433607,1.064,2.0,0.5458270676691729,,,,,,,,,,,,,,,
9,https://r1---sn-4g5e6nes.googlevideo.com/videoplayback?expire=1576356096&ei=oPT0XenCBIv71wKdnJPwBA&ip=35.158.21.68&id=o-AFfLBtY4DPz5XFVXqLrow-dtzGHXiEb6v0q5qHvJlyUU&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=390000&mime=video%2Fmp4&gir=yes&clen=22553932&dur=548.648&lmt=1570424795255410&mt=1576334329&fvip=1&keepalive=yes&fexp=23842630&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhAO5ZqL3rKcA1_xZN9I0382f9ctme9Ow1nFLAeAKi6oMDAiBwWIJ7H3d8yFuveqkojFeesxa9CzFVGrzghgky-9ZOrA%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIhAPgxpycGPonlm2M65X5g6VdOftHcDJO97EhutncVEd0AAiASYRhVcw4Lyk6M6o5U4oJm2qYggRyHQel9hsSe0eE2Ig%3D%3D&alr=yes&cpn=0OobAhIwmyR7gSy4&cver=2.20191212.06.01&range=919150-923245&rn=17&rbuf=0,1576334520.905,1576334521.536,10,0.182,4096,0.18004395604395604,919150.0,923245.0,3,30.26,30.26,0.0,1076227.0,80.10780933333338,1076227.0,80.10780933333338,3,249288,46.24049455555557,671565.0,304560,70.634075,820465.0,399500,80.10780933333338,1076227.0,660632,86.87989322222221,1779700.0,1177444,100.0,3171958.0,0,15.415000085830691,0.0,2.481,3.0,0.6201531640467554,1.7870000000000001,3.0,0.018336877448237268,0.004,3.0,3.9359999999999995,1.962,2.0,1.3282568807339448,0.835,2.0,1.3432622754491017,0.851,2.0,0.9437085781433607,1.064,2.0,0.5458270676691729,,,,,,,,,
