,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-10,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bandwidth_mbit_-7,bandwidth_mbit_-8,bandwidth_mbit_-9,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-10,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_level_chosen_-7,quality_level_chosen_-8,quality_level_chosen_-9,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-10,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_download_s_-7,t_download_s_-8,t_download_s_-9,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,1.0476502598593702,,,,,,,,,,,683232.0,856716,0.0,0,0,0,0.0,0,0.0,1,,,,,,,,,,,-1,277820.0,277820.0,277820.0,683232.0,1412942.0,348364,348364,348364,856716,1771712,0.09711912013536378,0.09711912013536378,0.09711912013536378,57.67482908629432,57.46867730964463,0.0,10.030667,6.542,,,,,,,,,,,10.03,0.0,1572121103.633,1572121096.915,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/360p30/0.ts,57.67482908629432
1,-0.008,,,,,,,,,,,707909.0,-1,10.026999979019164,0,0,1,0.0,0,0.0,1,,,,,,,,,,,-1,280486.0,280486.0,280486.0,707909.0,1438678.0,350620,350620,350620,884916,1798408,0.09711912013536378,0.09711912013536378,0.09711912013536378,57.67482908629432,57.46867730964463,6.7179999351501465,10.000667,0.001,,,,,,,,,,,20.03,10.03,1572121103.898,1572121103.636,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/360p30/1.ts,57.67482908629432
2,0.2194804381846635,,,,,,,,,,,280486.0,350620,0.0,0,0,1,683232.0,1,57.67482908629432,0,,,,,,,,,,,1,280486.0,280486.0,707909.0,1438678.0,2329317.0,350620,350620,884916,1798408,2911744,0.09711912013536378,0.09711912013536378,57.67482908629432,57.46867730964463,72.50969639593902,45.098000020980834,10.000667,12.780000000000001,,,,,,,,,,,20.03,10.03,1572121176.76,1572121158.761,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/1.ts,0.09711912013536378
3,-0.008,,,,,,,,,,,708661.0,-1,0.0,0,0,3,683232.0,1,57.67482908629432,1,,,,,,,,,,,0,284246.0,284246.0,708661.0,1458380.0,2347966.0,355320,355320,885856,1823036,2935056,0.022476745762711862,0.022476745762711862,58.079865576271146,57.974838288135615,73.71341179661025,12.812000036239624,9.999667,0.001,,,,,,,,,,,40.03,30.03,1572121171.749,1572121171.573,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/360p30/3.ts,58.079865576271146
4,0.23783419077338278,0.2194804381846635,,,,,,,,,,281990.0,352500,0.0,0,0,4,280486.0,0,0.09711912013536378,0,0.0,,,,,,,,,,0,281990.0,281990.0,281990.0,713473.0,1454319.0,352500,352500,352500,891872,1817960,0.03133717428087986,0.03133717428087986,0.03133717428087986,58.34482098138757,58.064726023688706,19.59500002861023,10.000667,11.857000000000001,12.780000000000001,,,,,,,,,,50.03,40.03,1572121213.62,1572121201.168,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/4.ts,0.03133717428087986
5,0.27308322017458775,0.2194804381846635,,,,,,,,,,281539.0,351936,0.0,0,0,5,280486.0,0,0.09711912013536378,0,0.0,,,,,,,,,,0,281539.0,281539.0,281539.0,707458.0,1457327.0,351936,351936,351936,884352,1821720,0.035964906937394264,0.035964906937394264,0.035964906937394264,57.97433270727585,57.789369238578644,12.456000089645386,9.999667,10.31,12.780000000000001,,,,,,,,,,60.03,50.03,1572121224.572,1572121213.624,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/5.ts,0.035964906937394264
6,-0.008,0.2194804381846635,,,,,,,,,,284547.0,-1,0.0,0,0,6,280486.0,0,0.09711912013536378,0,0.0,,,,,,,,,,0,284547.0,284547.0,284547.0,709713.0,1460335.0,355696,355696,355696,887172,1825480,0.005325322033898306,0.005325322033898306,0.005325322033898306,57.48485159322029,57.31289354237293,10.950999975204468,10.000667,0.001,12.780000000000001,,,,,,,,,,70.03,60.03,1572121225.17,1572121224.575,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/6.ts,0.005325322033898306
7,-0.008,0.23868210031873843,,0.27308322017458775,0.23783419077338278,0.2409263301036886,0.2194804381846635,,,,,287555.0,-1,0.0,0,0,7,281539.0,0,0.035964906937394264,0,0.0,,0.0,0.0,1.0,0.0,,,,,0,287555.0,287555.0,287555.0,710315.0,1451161.0,359456,359456,359456,887924,1814012,0.010614805414551606,0.010614805414551606,0.010614805414551606,56.879734957698794,57.086335634517745,12.523000001907349,9.999667,0.001,11.922,,10.31,11.857000000000001,29.415,12.780000000000001,,,,,80.03,70.03,1572121237.621,1572121237.098,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/7.ts,0.010614805414551606
8,-0.008,0.2616604185623294,,0.23868210031873843,0.27308322017458775,0.23783419077338278,0.2409263301036886,0.2194804381846635,,,,285900.0,-1,0.0,0,0,8,284547.0,0,0.005325322033898306,0,0.0,,0.0,0.0,0.0,1.0,0.0,,,,0,285900.0,285900.0,285900.0,709713.0,1461388.0,357388,357388,357388,887172,1826796,0.030968849407783418,0.030968849407783418,0.030968849407783418,56.97524749576989,56.952005431472045,11.520999908447266,10.000667,0.001,10.99,,11.922,10.31,11.857000000000001,29.415,12.780000000000001,,,,90.03,80.03,1572121248.792,1572121248.619,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/8.ts,0.030968849407783418
9,0.26161834266113015,0.2616604185623294,,0.23868210031873843,0.27308322017458775,0.23783419077338278,0.2409263301036886,0.2194804381846635,,,,289811.0,362276,0.0,0,0,9,287555.0,0,0.010614805414551606,0,0.0,,0.0,0.0,0.0,1.0,0.0,,,,0,289811.0,289811.0,289811.0,710014.0,1458530.0,362276,362276,362276,887548,1823224,0.0585573220338983,0.0585573220338983,0.0585573220338983,58.021334932203395,57.66594489830511,12.838000059127808,10.000667,11.078,10.99,,11.922,10.31,11.857000000000001,29.415,12.780000000000001,,,,100.03,90.03,1572121273.429,1572121261.457,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/9.ts,0.0585573220338983
10,0.2635189966801918,0.2616604185623294,,0.23868210031873843,0.27308322017458775,0.23783419077338278,0.2409263301036886,0.2194804381846635,,,,285750.0,357200,0.0,0,0,10,287555.0,0,0.010614805414551606,0,0.0,,0.0,0.0,0.0,1.0,0.0,,,,0,285750.0,285750.0,285750.0,708661.0,1440182.0,357200,357200,357200,885856,1800288,0.01963470389170897,0.01963470389170897,0.01963470389170897,57.191067935702144,57.2446813028765,11.974999904632568,10.000667,10.844,10.99,,11.922,10.31,11.857000000000001,29.415,12.780000000000001,,,,110.03,100.03,1572121285.0149999,1572121273.432,https://vod-metro.twitch.tv/6bf03778c7115e5c190d_alanzoka_35797050032_1305997996/160p30/10.ts,0.01963470389170897
