,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-10,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bandwidth_mbit_-7,bandwidth_mbit_-8,bandwidth_mbit_-9,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-10,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_level_chosen_-7,quality_level_chosen_-8,quality_level_chosen_-9,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-10,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_download_s_-7,t_download_s_-8,t_download_s_-9,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,1.5203290043290043,,,,,,,,,,,545406.0,87799,0.0,87798.0,0.0,0,0.0,0,0.0,2,,,,,,,,,,,-2,399163.0,399163.0,399163.0,455256.0,545406.0,149836,149836,149836,170892,204732,25.95895833333334,25.95895833333334,25.95895833333334,41.9799871111111,53.231883777777796,0.0,4.1,0.462,,,,,,,,,,,4.1,0.0,1572328259.3209999,1572328258.711,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=14388133&dur=597.430&lmt=1570345141064770&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgBQLCbmfkQi2U_Pw8tXE2qQRtMq8qU7-jXLsxujcwVbACIQCBUJkaTpJme3PuwI034I8ei46hpW_HO78eFSh62UHOcA%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=0-87798&rn=1&rbuf=0,53.231883777777796
1,1.077069182389937,,,,,,,,,,,550915.0,85627,0.0,173425.0,87799.0,1,0.0,0,0.0,2,,,,,,,,,,,-2,384138.0,384138.0,384138.0,460765.0,550915.0,144196,144196,144196,172960,206800,15.488356404494384,15.488356404494384,15.488356404494384,26.288503595505627,34.00882235955056,0.9119999408721924,3.4700000000000006,0.636,,,,,,,,,,,7.57,4.1,1572328260.271,1572328259.623,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=14388133&dur=597.430&lmt=1570345141064770&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgBQLCbmfkQi2U_Pw8tXE2qQRtMq8qU7-jXLsxujcwVbACIQCBUJkaTpJme3PuwI034I8ei46hpW_HO78eFSh62UHOcA%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=87799-173425&rn=3&rbuf=3625,34.00882235955056
2,1.0686377622377623,,,,,,,,,,,581466.0,191019,3.4639999580383307,364444.0,173426.0,2,0.0,0,0.0,2,,,,,,,,,,,-2,389647.0,389647.0,389647.0,475290.0,581466.0,146264,146264,146264,178412,218268,19.158847777777783,19.158847777777783,19.158847777777783,32.653960666666684,43.64350322222222,0.6480000019073486,8.25,1.43,,,,,,,,,,,15.82,7.57,1572328262.0019999,1572328260.277,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=14388133&dur=597.430&lmt=1570345141064770&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgBQLCbmfkQi2U_Pw8tXE2qQRtMq8qU7-jXLsxujcwVbACIQCBUJkaTpJme3PuwI034I8ei46hpW_HO78eFSh62UHOcA%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=173426-364444&rn=5&rbuf=6164,43.64350322222222
3,2.584708177044261,,,,,,,,,,,510348.0,430677,9.946999998092652,795121.0,364445.0,5,0.0,0,0.0,2,,,,,,,,,,,-2,386642.0,386642.0,386642.0,439730.0,510348.0,145136,145136,145136,165064,191572,33.896734888888886,33.896734888888886,33.896734888888886,46.19892,59.31049822222222,0.0,23.82,1.333,,,,,,,,,,,39.64,15.82,1572328263.497,1572328262.044,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=14388133&dur=597.430&lmt=1570345141064770&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgBQLCbmfkQi2U_Pw8tXE2qQRtMq8qU7-jXLsxujcwVbACIQCBUJkaTpJme3PuwI034I8ei46hpW_HO78eFSh62UHOcA%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=364445-795121&rn=7&rbuf=11461,59.31049822222222
4,4.343999999999999,,,,,,,,,,,1130378.0,2172,32.07999996185303,2171.0,0.0,0,0.0,0,0.0,4,,,,,,,,,,,-4,399163.0,399163.0,399163.0,455256.0,545406.0,149836,149836,149836,170892,204732,25.95895833333334,25.95895833333334,25.95895833333334,41.9799871111111,53.231883777777796,0.0,0.0,0.004,,,,,,,,,,,0.0,0.0,1572328263.799,1572328263.731,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=47238152&dur=597.430&lmt=1570347063306946&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgWdjD7vAWWrM6y1toa0WqFQ8RTC975beJHzGKRQzOInkCIQDSofM4r4z1AxzhhAfb-luZNOVGMr3gAQIRBZaghifhIw%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=0-2171&rn=8&rbuf=0,57.65438077777773
5,-0.008,,,,,,,,,,,1015187.0,-1,31.930999794006347,2562687.0,1559948.0,11,0.0,0,0.0,4,,,,,,,,,,,-4,405674.0,405674.0,405674.0,472285.0,542902.0,152280,152280,152280,177284,203792,25.34481595505617,25.34481595505617,25.34481595505617,56.349959999999996,72.2120488764045,0.0,21.019999999999996,0.001,,,,,,,,,,,55.69,34.67,1572328263.9310002,1572328263.88,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=47238152&dur=597.430&lmt=1570347063306946&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgWdjD7vAWWrM6y1toa0WqFQ8RTC975beJHzGKRQzOInkCIQDSofM4r4z1AxzhhAfb-luZNOVGMr3gAQIRBZaghifhIw%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=1559948-2562687&rn=9&rbuf=15225,80.43900797752809
6,-0.008,1.084922910467947,,4.343999999999999,2.584708177044261,1.0686377622377623,1.077069182389937,,,,,1404919.0,-1,38.481999959945675,3718619.0,2562688.0,18,1130378.0,4,57.65438077777773,4,4.0,,4.0,2.0,2.0,2.0,,,,,0,816919.0,632568.0,1404919.0,2600165.0,2600165.0,303244,234812,521512,965192,965192,74.24653460674159,65.94973910112361,80.49332179775281,100.0,100.0,0.0,21.75,0.001,7.394,,0.004,1.333,1.43,0.636,,,,,77.44,55.69,1572328273.415,1572328273.379,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=47238152&dur=597.430&lmt=1570347063306946&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgWdjD7vAWWrM6y1toa0WqFQ8RTC975beJHzGKRQzOInkCIQDSofM4r4z1AxzhhAfb-luZNOVGMr3gAQIRBZaghifhIw%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=2562688-3718619&rn=13&rbuf=20318,80.49332179775281
7,0.7898181818181819,1.084922910467947,,4.343999999999999,2.584708177044261,1.0686377622377623,1.077069182389937,,,,,681132.0,2172,37.79999979972839,2171.0,0.0,0,1015187.0,4,80.43900797752809,3,4.0,,4.0,2.0,2.0,2.0,,,,,1,681132.0,545406.0,1130378.0,2224697.0,2224697.0,255680,204732,424316,835096,835096,55.125142444444435,53.231883777777796,57.65438077777773,100.0,100.0,0.0,0.0,0.022,7.394,,0.004,1.333,1.43,0.636,,,,,0.0,0.0,1572328274.3470001,1572328274.061,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=23561414&dur=597.430&lmt=1570346011927405&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgPmdX3X_bQGz_umraotWDKiWTloXxaFFCbugkh40-2OMCIQDp7rD9hvt6zqxfoYQws9JPzrPvB7TMdhItm0RBe53ZuQ%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=0-2171&rn=14&rbuf=0,55.125142444444435
8,-0.008,0.7898181818181819,,1.084922910467947,4.343999999999999,2.584708177044261,1.0686377622377623,1.077069182389937,,,,570780.0,-1,30.02599987030029,960347.0,804519.0,9,1015187.0,2,80.43900797752809,3,3.0,,4.0,4.0,2.0,2.0,2.0,,,,-1,455307.0,361105.0,503927.0,570780.0,799700.0,169012,134044,187060,211876,296852,59.21419400000002,33.927595000000004,78.03343377777774,82.59582122222223,88.23737755555555,0.0,7.150000000000002,0.001,0.022,,7.394,0.004,1.333,1.43,0.636,,,,34.74,27.59,1572328282.017,1572328281.835,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=23561414&dur=597.430&lmt=1570346011927405&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgPmdX3X_bQGz_umraotWDKiWTloXxaFFCbugkh40-2OMCIQDp7rD9hvt6zqxfoYQws9JPzrPvB7TMdhItm0RBe53ZuQ%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=804519-960347&rn=17&rbuf=0,82.59582122222223
9,-0.008,1.0944969271290605,,0.7898181818181819,1.084922910467947,4.343999999999999,2.584708177044261,1.0686377622377623,1.077069182389937,,,634554.0,-1,27.973999824523922,1115279.0,960348.0,11,1015187.0,2,80.43900797752809,3,3.0,,3.0,4.0,4.0,2.0,2.0,2.0,,,-1,472285.0,405674.0,542902.0,634554.0,1015187.0,177284,152280,203792,238196,381076,56.349959999999996,25.34481595505617,72.2120488764045,76.51697224719102,80.43900797752809,0.0,6.439999999999998,0.001,1.139,,0.022,7.394,0.004,1.333,1.43,0.636,,,41.18,34.74,1572328284.046,1572328283.887,https://r3---sn-4g5e6ne6.googlevideo.com/videoplayback?expire=1572349846&ei=NtO3XemNOYyXmLAPjbyUoAg&ip=3.122.179.7&id=o-AI0c2dEjqxrtVhAd3FxcPzEYXZTlvweCyhRtF6Kvmx-h&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6ne6%2Csn-4g5edns6&ms=au%2Crdu&mv=u&mvi=2&pl=19&gcr=de&mime=video%2Fmp4&gir=yes&clen=23561414&dur=597.430&lmt=1570346011927405&mt=1572327684&fvip=3&keepalive=yes&fexp=23842630&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHylml4wRQIgFwqlmOtNIEQY_eD0HzM3x5y9hwwpSeYR_WDpnUWjjMgCIQChIsPQbTCHWZqOL9l0C_Yaj8PgboW__obJq43BYXDSyw%3D%3D&alr=yes&sig=ALgxI2wwRQIgPmdX3X_bQGz_umraotWDKiWTloXxaFFCbugkh40-2OMCIQDp7rD9hvt6zqxfoYQws9JPzrPvB7TMdhItm0RBe53ZuQ%3D%3D&cpn=gZlW_GVl9-K7c8q2&cver=2.20191022.06.00&range=960348-1115279&rn=19&rbuf=2167,76.51697224719102
